chunk_index,target_chunk_size,chunk_size,entropy,byte_mean,byte_std,byte_min,byte_max,num_runs,run_mean,run_std,run_max,prop_zero,prop_ff,prop_ascii,prop_control,prop_newline,prop_space,prop_json_brace,prop_json_punct,prop_base64_charset,prop_hex_charset,prop_printable_non_ascii,lz4_size,lz4_time_ms,lz4_ratio,snappy_size,snappy_time_ms,snappy_ratio,zstd_size,zstd_time_ms,zstd_ratio
120,16777216,16777216,5.195353586094139,80.57298827171326,35.93860523407392,10,227,14433562,1.1623753027838866,1.1851582547602615,33,0.0,0.0,0.9689923524856567,0.021871745586395264,0.021871745586395264,0.1973491907119751,0.020881354808807373,0.009120047092437744,0.6384232640266418,0.22087174654006958,0.009135901927947998,2330371,20.28195,0.13890093564987183,3241531,24.021905,0.19321030378341675,993077,28.366794,0.059192001819610596
121,16777216,16777216,5.190397253667069,81.09932458400726,35.886090150740145,10,227,14600996,1.1490459965881779,1.0788847547038478,27,0.0,0.0,0.9685461521148682,0.022816479206085205,0.022816479206085205,0.19236820936203003,0.019112467765808105,0.00836181640625,0.6462231874465942,0.22467660903930664,0.00863736867904663,2252768,17.571787,0.1342754364013672,3188381,22.571835,0.19004231691360474,838805,24.265251,0.04999667406082153
122,16777216,16777216,5.224121229641973,81.29666119813919,35.436425042359026,10,227,14596374,1.1494098465824458,1.1932107961693261,33,0.0,0.0,0.9720730781555176,0.021193504333496094,0.021193504333496094,0.18818938732147217,0.021080851554870605,0.010703802108764648,0.6529135704040527,0.2279302477836609,0.006733417510986328,2250466,17.617042,0.13413822650909424,3071123,21.458276,0.18305319547653198,1009551,26.927614,0.06017392873764038
123,16777216,16777216,5.003331077321128,79.9494246840477,35.89391598430791,10,226,14277633,1.1750698452607655,1.5435007527980154,33,0.0,0.0,0.9715280532836914,0.02567458152770996,0.02567458152770996,0.21962565183639526,0.019674181938171387,0.00709688663482666,0.6266275644302368,0.2112443447113037,0.002797365188598633,2694900,19.818461,0.1606285572052002,3464177,23.747059,0.20648103952407837,932486,25.491792,0.0555804967880249
124,16777216,16777216,4.996012146899962,79.54205828905106,36.55865377453158,10,226,13913440,1.2058280339010339,1.6542117853404084,33,0.0,0.0,0.9722638130187988,0.020315945148468018,0.020315945148468018,0.23298043012619019,0.021534740924835205,0.005970895290374756,0.6119195222854614,0.20411300659179688,0.007420241832733154,2255706,17.741806,0.13445055484771729,3259993,22.444677,0.19431072473526,852573,23.606706,0.05081731081008911
125,16777216,16777216,5.096901593023212,81.50190997123718,36.16569371655889,10,225,14535948,1.154187948388368,1.207210589362627,27,0.0,0.0,0.9696547389030457,0.022236347198486328,0.022236347198486328,0.20284438133239746,0.021122455596923828,0.0057065486907958984,0.6370795965194702,0.214946448802948,0.008108913898468018,2159628,16.504996,0.1287238597869873,3135959,21.048828,0.1869177222251892,699570,20.391406,0.04169762134552002
126,16777216,16777216,5.09746460782765,81.08479410409927,36.3196781951312,10,226,14389207,1.1659583464189514,1.273524575607245,33,0.0,0.0,0.9699729084968567,0.021251380443572998,0.021251380443572998,0.2081918716430664,0.02170264720916748,0.005789399147033691,0.6311264634132385,0.21352076530456543,0.008775711059570312,1922135,21.358539,0.11456817388534546,2957258,27.491803,0.17626631259918213,701254,29.121579,0.04179799556732178
127,16777216,16777216,4.915654562170257,77.9121864438057,35.89583757954247,10,226,13771239,1.2182793429117016,1.604335250191894,33,0.0,0.0,0.9767069816589355,0.022156119346618652,0.022156119346618652,0.24299675226211548,0.020856857299804688,0.005126535892486572,0.6034017205238342,0.20956647396087646,0.0011368989944458008,1845402,15.331446,0.10999453067779541,2843575,20.181302,0.1694902777671814,731067,21.925383,0.0435749888420105
128,16777216,16777216,4.850806592968654,76.80288487672806,36.21612061170814,9,226,13497443,1.242992172665593,1.729979201107743,80,0.0,0.0,0.9754346609115601,0.023547768592834473,0.023429155349731445,0.2588362693786621,0.019230186939239502,0.005022764205932617,0.5887191891670227,0.20356202125549316,0.0010175704956054688,1667006,14.484636,0.09936130046844482,2658224,18.621175,0.15844249725341797,654432,20.52708,0.03900718688964844
129,16777216,16777216,5.331304365382822,83.65349090099335,33.90319528134052,10,226,15110465,1.1103044148542087,0.9251714563175638,33,0.0,0.0,0.9793213605880737,0.016212642192840576,0.016212642192840576,0.15148836374282837,0.0306776762008667,0.016932785511016846,0.6855738759040833,0.252946674823761,0.004465997219085693,2732434,21.225911,0.1628657579421997,3246617,24.499921,0.19351345300674438,1466481,40.303552,0.08740907907485962
130,16777216,16777216,4.888342403107912,76.69247442483902,36.45168921180665,10,226,13450388,1.24734067151074,1.7404651942079805,33,0.0,0.0,0.9730021357536316,0.02338731288909912,0.02338731288909912,0.25802356004714966,0.018781721591949463,0.006171047687530518,0.5875800848007202,0.20209991931915283,0.003610551357269287,2408171,21.64696,0.14353817701339722,3357668,24.470385,0.2001326084136963,939986,26.457243,0.05602753162384033
131,16777216,16777216,4.781758832672638,74.97405248880386,36.74698436817164,10,226,12900398,1.3005192552973948,2.139320257668539,33,0.0,0.0,0.9735908508300781,0.023277223110198975,0.023277223110198975,0.284784734249115,0.017288506031036377,0.00623399019241333,0.5646607875823975,0.18726003170013428,0.0031319260597229004,2149667,18.99682,0.12813013792037964,3097849,23.859159,0.18464618921279907,832713,24.162729,0.049633562564849854
132,16777216,16777216,4.975863601528612,80.20089262723923,35.82778553017632,10,226,14495474,1.1574106510763291,1.3839906003777322,33,0.0,0.0,0.9686932563781738,0.02949237823486328,0.02949237823486328,0.21328216791152954,0.01772904396057129,0.0063645243644714355,0.6288890838623047,0.21103370189666748,0.0018143653869628906,2572817,19.609419,0.15335184335708618,3405707,23.502301,0.20299595594406128,790759,28.875679,0.047132909297943115
133,16777216,16777216,4.879825434539652,80.20920407772064,35.96969926721641,10,232,14667070,1.1438696344941424,1.2702182875826946,33,0.0,0.0,0.9664337635040283,0.03244733810424805,0.03244733810424805,0.21701979637145996,0.01422208547592163,0.003965258598327637,0.625967264175415,0.21081852912902832,0.0011188983917236328,2736664,19.421146,0.1631178855895996,3596217,23.544159,0.21435123682022095,555243,17.810496,0.03309506177902222
134,16777216,16777216,4.741720534808925,76.59828275442123,36.68234324733463,10,195,13577738,1.2356414595715428,1.7672483236213583,33,0.0,0.0,0.9698615074157715,0.02951955795288086,0.02951955795288086,0.26732468605041504,0.016071796417236328,0.004095256328582764,0.5769059062004089,0.19269222021102905,0.0006189346313476562,2069134,15.693263,0.1233299970626831,3023132,19.901417,0.1801927089691162,563824,18.796864,0.033606529235839844
135,16777216,16777216,4.963366139643084,78.02829891443253,35.894501458936524,10,233,13770575,1.2183380868264397,1.6687826974575584,33,0.0,0.0,0.9761732220649719,0.02241659164428711,0.02241659164428711,0.23824721574783325,0.02022266387939453,0.0069165825843811035,0.6079941391944885,0.20455586910247803,0.0014101862907409668,2020157,19.127295,0.1204107403755188,2969991,21.528338,0.17702525854110718,807653,23.189694,0.048139870166778564
136,16777216,16777216,5.404746476515392,85.05130290985107,32.98365467376972,10,226,15479854,1.083809705181974,0.5419140966074065,27,0.0,0.0,0.9764559864997864,0.0207444429397583,0.0207444429397583,0.11916106939315796,0.034985244274139404,0.016613304615020752,0.7115983366966248,0.2556533217430115,0.0027995705604553223,2916004,21.81746,0.17380738258361816,3212923,24.23842,0.19150513410568237,1730152,45.667092,0.10312509536743164
137,16777216,16777216,5.418902558007131,86.76068329811096,31.809233287067123,10,226,15704450,1.0683096829242666,0.412613858564318,18,0.0,0.0,0.9815220236778259,0.017121613025665283,0.017121613025665283,0.10184770822525024,0.03732973337173462,0.019162654876708984,0.7373512983322144,0.2662665843963623,0.001356363296508789,3149317,22.773583,0.18771392107009888,3358554,24.292722,0.20018541812896729,1926952,50.899807,0.11485528945922852
138,16777216,16777216,4.699455219953271,73.2095799446106,36.77921448553437,10,226,12592153,1.332354840351765,2.101148933510207,33,0.0,0.0,0.9727264046669006,0.02504187822341919,0.02504187822341919,0.30379968881607056,0.02103060483932495,0.00674283504486084,0.5310834050178528,0.1782435178756714,0.0022317171096801758,1812754,17.29047,0.10804855823516846,2639944,19.126132,0.15735292434692383,803718,24.047963,0.0479053258895874
139,16777216,16777216,4.693600809330084,73.75940972566605,36.75938150927451,10,226,12713987,1.3195873174952908,2.04418570757981,33,0.0,0.0,0.9732690453529358,0.025070607662200928,0.025070607662200928,0.2994687557220459,0.017893433570861816,0.0056182146072387695,0.543610692024231,0.1845465898513794,0.0016603469848632812,1848303,16.65584,0.11016744375228882,2754290,19.196795,0.16416847705841064,756454,23.335247,0.04508817195892334
140,16777216,16777216,4.800977574228283,75.01695054769516,36.41801270392429,10,226,13071231,1.283522263511371,1.8758473747704374,33,0.0,0.0,0.9742159843444824,0.0245208740234375,0.0245208740234375,0.2770709991455078,0.020519614219665527,0.006006002426147461,0.5617198944091797,0.19132274389266968,0.0012631416320800781,1981428,18.173846,0.1181023120880127,2916497,20.488067,0.17383676767349243,819167,24.549514,0.04882615804672241
141,16777216,16777216,4.528072190244319,72.33423280715942,37.09067574392448,10,195,12279548,1.3662730908336365,2.258082441991786,27,0.0,0.0,0.9730228185653687,0.02568042278289795,0.02568042278289795,0.3279508948326111,0.01563882827758789,0.004085540771484375,0.5213541388511658,0.17592525482177734,0.0012967586517333984,1307351,11.245743,0.07792419195175171,2209227,14.163434,0.1316801905632019,534266,17.239674,0.03184473514556885
142,16777216,16777216,4.635820013945318,74.4666393995285,36.96803497721615,10,195,12927311,1.2978117413590498,2.013735938696563,27,0.0,0.0,0.9712205529212952,0.027539432048797607,0.027539432048797607,0.2973937392234802,0.01506263017654419,0.004079937934875488,0.5501120686531067,0.18608665466308594,0.0012400150299072266,1567320,12.682035,0.09341955184936523,2513792,17.768796,0.14983367919921875,507046,16.878417,0.030222296714782715
143,16777216,16777216,4.538968284645345,72.6212517619133,36.97620007261744,10,195,12366774,1.3566364194898362,2.223550215497348,27,0.0,0.0,0.9734467267990112,0.02586233615875244,0.02586233615875244,0.32354265451431274,0.015866637229919434,0.004282116889953613,0.5263175368309021,0.1776745319366455,0.0006909370422363281,1317410,12.358589,0.07852375507354736,2242855,16.457397,0.13368457555770874,542187,20.355679,0.03231686353683472
144,16777216,16777216,4.636878881202632,73.87839192152023,36.905413219721844,10,195,12717780,1.3191937586591371,2.0790290316848483,27,0.0,0.0,0.9732381701469421,0.02545875310897827,0.02545875310897827,0.3042662739753723,0.01685434579849243,0.004826605319976807,0.5433866381645203,0.18455004692077637,0.0013030767440795898,1467116,11.947107,0.08744692802429199,2391052,15.380377,0.1425178050994873,569461,18.293661,0.03394252061843872
145,16777216,16777216,4.636503403930155,73.65607279539108,36.8294141319909,10,195,12631825,1.3281703950141805,2.1031286529500277,27,0.0,0.0,0.9745676517486572,0.024410009384155273,0.024410009384155273,0.30666786432266235,0.01744687557220459,0.004731178283691406,0.5419725179672241,0.1836942434310913,0.0010223388671875,1334630,11.731864,0.07955014705657959,2291927,15.741544,0.1366094946861267,565735,18.583945,0.033720433712005615
146,16777216,16777216,4.522713186787064,72.21746397018433,37.03793329645541,10,195,12254559,1.3690591395414555,2.2646579315387845,27,0.0,0.0,0.9734430313110352,0.02550661563873291,0.02550661563873291,0.32901912927627563,0.01603907346725464,0.004339754581451416,0.5203152894973755,0.17585539817810059,0.0010503530502319336,1286701,10.990503,0.07669335603713989,2185570,14.352069,0.1302701234817505,550295,18.199715,0.032800137996673584
147,16777216,16777216,4.669574586288858,74.27131181955338,36.8049910862192,10,195,12850064,1.30561341951293,2.0129809537004495,33,0.0,0.0,0.9731702208518982,0.02587980031967163,0.02587980031967163,0.29667526483535767,0.017241597175598145,0.004563450813293457,0.5495567321777344,0.18654686212539673,0.0009499788284301758,1527759,12.474277,0.091061532497406,2474103,17.760251,0.14746803045272827,607508,19.212494,0.03621029853820801
148,16777216,16777216,4.924496686186445,77.65336638689041,35.80435127366245,10,227,13849378,1.2114057396657092,1.300514484355204,27,0.0,0.0,0.9737817645072937,0.025907397270202637,0.025907397270202637,0.23406332731246948,0.01742863655090332,0.005915284156799316,0.6074783802032471,0.19869405031204224,0.0003108382225036621,2274692,18.407775,0.13558220863342285,3137603,21.737861,0.18701571226119995,1019070,26.817308,0.060741305351257324
149,16777216,16777216,4.930433696110331,77.95409381389618,35.76350017848664,10,229,13914073,1.2057731765529762,1.2687285894268074,27,0.0,0.0,0.9739940762519836,0.025698363780975342,0.025698363780975342,0.23125016689300537,0.01754176616668701,0.005822479724884033,0.610826849937439,0.1993841528892517,0.0003075599670410156,2219962,18.027712,0.13232004642486572,3093973,21.847135,0.18441516160964966,997160,26.159804,0.059435367584228516
150,16777216,16777216,4.929726203624548,77.82179474830627,35.7702412236826,10,226,13897214,1.2072359251285905,1.2747552558191106,27,0.0,0.0,0.9739199876785278,0.025781571865081787,0.025781571865081787,0.23190218210220337,0.017444372177124023,0.005987286567687988,0.6098718047142029,0.20053446292877197,0.00029844045639038086,2217502,17.575324,0.13217341899871826,3102189,21.560329,0.18490487337112427,995789,26.460819,0.059353649616241455
151,16777216,16777216,4.922236092426542,77.65664792060852,35.82507598070863,10,195,13853407,1.2110534253415062,1.299319157895349,27,0.0,0.0,0.9736948013305664,0.025966882705688477,0.025966882705688477,0.23410779237747192,0.017254292964935303,0.005890965461730957,0.6075776219367981,0.19848942756652832,0.0003383159637451172,2249016,18.43169,0.13405179977416992,3133772,21.951962,0.18678736686706543,1013244,26.852203,0.0603940486907959
152,16777216,16777216,5.273240256015651,82.68812477588654,34.300595570226015,10,226,14891844,1.1266043345605823,0.8819020426773403,33,0.0,0.0,0.9752897620201111,0.021643340587615967,0.021643340587615967,0.1621469259262085,0.026733815670013428,0.013316035270690918,0.6798075437545776,0.23594194650650024,0.0030668973922729492,2485173,18.877055,0.14812785387039185,3037259,21.781002,0.18103474378585815,1389256,35.615659,0.08280611038208008
153,16777216,16777216,5.139367205033628,80.69279831647873,35.22936460026897,10,232,14223587,1.179534810733748,1.533181608893853,33,0.0,0.0,0.9759686589241028,0.02048736810684204,0.02048736810684204,0.2024921178817749,0.02572578191757202,0.010253429412841797,0.645801305770874,0.2216421365737915,0.0035439729690551758,2504405,19.101486,0.14927417039871216,3241931,23.559548,0.1932341456413269,1240584,65.953862,0.0739445686340332
154,16777216,16777216,4.874845194545963,77.86582612991333,36.13218713202268,10,231,13536488,1.2394068535354221,1.919262540479333,33,0.0,0.0,0.9781562685966492,0.019266724586486816,0.019266724586486816,0.25450974702835083,0.02000868320465088,0.006382584571838379,0.6031487584114075,0.2013455629348755,0.0025770068168640137,2118856,17.608987,0.12629365921020508,3182045,22.667334,0.18966466188430786,781392,22.764386,0.04657459259033203
155,16777216,16777216,5.106827290087666,80.71806079149246,35.20399892765573,10,232,14446597,1.1613265047817143,1.2689414147755083,33,0.0,0.0,0.9765670895576477,0.020229876041412354,0.020229876041412354,0.20228898525238037,0.025983750820159912,0.007831871509552002,0.6369631886482239,0.21419966220855713,0.0032030344009399414,2074635,16.963576,0.12365788221359253,3060931,20.51678,0.1824457049369812,776198,21.850883,0.04626500606536865
156,16777216,16777216,5.064014598702751,80.93291246891022,35.18780516807432,10,197,14448436,1.1611786908977553,1.2196546912567967,33,0.0,0.0,0.9771146774291992,0.02027606964111328,0.02027606964111328,0.20469892024993896,0.02239328622817993,0.0066874027252197266,0.644284725189209,0.21718686819076538,0.0026092529296875,2097191,16.676979,0.12500232458114624,3147586,22.503918,0.18761074542999268,713641,20.982885,0.04253631830215454
157,16777216,16777216,5.032866945181553,80.07510614395142,35.422249798426364,10,197,14204489,1.1811207006461126,1.346402019074921,33,0.0,0.0,0.9776403307914734,0.019772589206695557,0.019772589206695557,0.21633929014205933,0.02245086431503296,0.006591737270355225,0.6329988241195679,0.2138386368751526,0.0025870800018310547,1981221,17.61087,0.11808997392654419,3072894,20.672562,0.1831587553024292,713133,20.054634,0.04250603914260864
158,16777216,16777216,5.091253780712332,81.26655757427216,35.01704720352231,10,226,14537103,1.154096245998945,1.1589391542852532,33,0.0,0.0,0.9779688715934753,0.0194242000579834,0.0194242000579834,0.19843393564224243,0.02356058359146118,0.007046759128570557,0.6495753526687622,0.21973127126693726,0.0026069283485412598,2067685,16.669635,0.12324362993240356,3154204,22.847994,0.1880052089691162,750880,21.059248,0.04475593566894531
159,16777216,16777216,5.128337988019935,81.970239341259,34.747203795895594,10,231,14742093,1.1380484440031684,1.0342817325120863,33,0.0,0.0,0.9781680703163147,0.019367754459381104,0.019367754459381104,0.1869746446609497,0.023756742477416992,0.007101476192474365,0.660209596157074,0.22430074214935303,0.0024641752243041992,2060810,16.635431,0.12283384799957275,3128507,22.170733,0.186473548412323,734515,20.711035,0.043780505657196045
160,16777216,16777216,5.08752130362335,81.31525760889053,34.98222212080685,10,226,14508313,1.15638641101829,1.1793192581723544,33,0.0,0.0,0.9784804582595825,0.018860816955566406,0.018860816955566406,0.1991504430770874,0.023745596408843994,0.007097363471984863,0.6501145362854004,0.21880072355270386,0.0026587247848510742,2028171,16.217206,0.12088841199874878,3098308,20.947128,0.18467354774475098,736128,20.78854,0.04387664794921875
161,16777216,16777216,5.08592644486766,81.31106323003769,35.003394716883676,10,197,14534975,1.1542652120144685,1.1618157432879659,33,0.0,0.0,0.9780458807945251,0.019349634647369385,0.019349634647369385,0.19882619380950928,0.023531436920166016,0.007090568542480469,0.6497976779937744,0.2196560502052307,0.0026044845581054688,1973283,15.80881,0.11761683225631714,3047728,22.332406,0.18165874481201172,714050,23.767057,0.042560696601867676
162,16777216,16777216,5.090332405127437,81.10255342721939,35.04675766321594,10,209,14496598,1.157320910740575,1.1744129947715272,33,0.0,0.0,0.9780938029289246,0.019316375255584717,0.019316375255584717,0.19965767860412598,0.02314293384552002,0.006942152976989746,0.6484249830245972,0.22018963098526,0.0025898218154907227,1956213,16.833833,0.11659938097000122,3059956,21.730517,0.1823875904083252,712300,20.496523,0.04245638847351074
163,16777216,16777216,5.0353250357300405,80.10008573532104,35.44635261546356,10,226,14245511,1.1777194935302777,1.3677800117511432,33,0.0,0.0,0.976640522480011,0.02077317237854004,0.02077317237854004,0.21479320526123047,0.02148127555847168,0.006658971309661865,0.6337578892707825,0.213944673538208,0.0025863051414489746,2046323,16.271728,0.12197035551071167,3092277,21.877522,0.1843140721321106,736073,21.202667,0.043873369693756104
164,16777216,16777216,4.722601340242907,74.64967054128647,37.00754384431741,10,226,12989169,1.2916312044288591,1.944061979116047,33,0.0,0.0,0.968170166015625,0.027846157550811768,0.027846157550811768,0.28957968950271606,0.014675378799438477,0.004768729209899902,0.5532913208007812,0.18602746725082397,0.003983676433563232,1909117,14.842769,0.11379224061965942,2751455,17.693536,0.1639994978904724,696593,20.204535,0.04152017831802368
165,16777216,16777216,4.838404410366586,78.88775604963303,36.350430694714845,10,226,14283895,1.1745546995409866,1.407649824461204,33,0.0,0.0,0.9659256339073181,0.0324440598487854,0.0324440598487854,0.2335997223854065,0.013084113597869873,0.0037384629249572754,0.6076350212097168,0.20150727033615112,0.0016303062438964844,2132835,15.077108,0.12712687253952026,3123284,18.749617,0.18616223335266113,504657,15.78734,0.030079901218414307
166,16777216,16777216,4.713275496195839,82.64532828330994,35.94462703828377,10,226,15663225,1.0711214325274647,0.9724466726869834,33,0.0,0.0,0.9551440477371216,0.04426455497741699,0.04426455497741699,0.1902005672454834,0.005784094333648682,0.0014837980270385742,0.65062016248703,0.2153528332710266,0.0005913972854614258,2694478,19.515814,0.16060340404510498,4121570,23.281176,0.24566471576690674,296013,11.140364,0.017643749713897705
167,16777216,16777216,4.731179839536006,81.92121988534927,36.07672972553101,10,226,15409468,1.0887602349412713,1.1048218822447309,33,0.0,0.0,0.9568514227867126,0.042494893074035645,0.042494893074035645,0.1992349624633789,0.007283985614776611,0.0018544197082519531,0.6414178609848022,0.21228790283203125,0.000653684139251709,2870952,19.266296,0.17112207412719727,4107786,23.452948,0.24484312534332275,338214,12.014043,0.020159125328063965
168,16777216,16777216,4.728566962988094,82.28594893217087,35.99824149140517,10,230,15536436,1.0798625888202416,1.0339601703207852,33,0.0,0.0,0.9561235904693604,0.043263912200927734,0.043263912200927734,0.19437354803085327,0.006493687629699707,0.0017051100730895996,0.646543562412262,0.21437746286392212,0.0006124973297119141,2871292,18.504487,0.1711423397064209,4104779,23.421869,0.24466389417648315,324936,11.807846,0.019367694854736328
169,16777216,16777216,4.71477967222635,82.80453771352768,35.90653308894467,10,226,15726928,1.0667827817358864,0.930244832972975,33,0.0,0.0,0.954667866230011,0.04469108581542969,0.04469108581542969,0.18769162893295288,0.005706965923309326,0.001461803913116455,0.65248703956604,0.21651315689086914,0.0006410479545593262,2712747,17.817668,0.1616923213005066,4112326,24.108888,0.24511373043060303,280520,11.627208,0.016720294952392578
170,16777216,16777216,4.713562392181453,82.96076065301895,35.870863326618625,10,226,15768928,1.0639414423098388,0.9128216494885892,33,0.0,0.0,0.9545486569404602,0.04480201005935669,0.04480201005935669,0.18588340282440186,0.005515456199645996,0.0014389753341674805,0.6546755433082581,0.2173590064048767,0.0006493330001831055,2771098,17.707091,0.1651703119277954,4114060,22.988808,0.24521708488464355,273820,10.590093,0.01632094383239746
171,16777216,16777216,4.797762283233577,78.41517120599747,36.54392421619147,10,236,14052286,1.193913645082373,1.7184105144471302,33,0.0,0.0,0.9678928256034851,0.03046548366546631,0.03046548366546631,0.24546074867248535,0.01374971866607666,0.0038672685623168945,0.6020506024360657,0.19973015785217285,0.001641690731048584,2353507,17.728942,0.14027994871139526,3518838,22.46783,0.209739089012146,589991,17.713423,0.03516620397567749
172,16777216,57804,4.606703680677392,74.34059926648675,36.96779572259612,10,195,42983,1.3448107391294233,2.5401348109164714,33,0.0,0.0,0.9790152930593039,0.019116324129818004,0.019116324129818004,0.311449034668881,0.01733444052314719,0.004792055913085599,0.5521071206144903,0.17990104491038683,0.0018683828108781398,9539,0.073318,0.16502318178672756,10409,0.084509,0.18007404331880147,6053,0.148328,0.10471593661338316
0,16777216,16777216,5.37429638824313,84.01852881908417,33.983772008188005,9,239,15145237,1.107755263255372,0.6533845901933734,86,0.0,0.0,0.9624484777450562,0.03027212619781494,0.02940768003463745,0.12554240226745605,0.03013134002685547,0.010862886905670166,0.7052360773086548,0.2444925308227539,0.007279396057128906,3554983,24.553512,0.2118934988975525,3885372,25.158035,0.23158621788024902,2243835,55.400618,0.13374298810958862
1,16777216,16777216,5.36194024231005,84.07570797204971,34.121164582427504,9,239,15120196,1.1095898492321132,0.6341161941553863,67,0.0,0.0,0.9599956274032593,0.03148072957992554,0.03145039081573486,0.122414231300354,0.030265390872955322,0.009900391101837158,0.7028022408485413,0.24540650844573975,0.008523643016815186,2974292,23.317063,0.17728161811828613,3300138,21.632143,0.19670355319976807,1958630,47.890262,0.11674344539642334
2,16777216,16777216,5.386473587404355,83.59397321939468,34.281651299856684,9,239,15071035,1.1132092785930097,0.6302335429771483,78,0.0,0.0,0.9590674042701721,0.03258061408996582,0.03253906965255737,0.12225478887557983,0.03327786922454834,0.009436607360839844,0.6931750178337097,0.25027996301651,0.00835198163986206,3258794,23.473216,0.19423925876617432,3559954,23.057536,0.21218979358673096,2149760,51.597815,0.12813568115234375
3,16777216,16777216,5.367733852471969,82.33033448457718,34.70906064475359,9,240,14890198,1.1267288722419944,0.742095181469843,129,0.0,0.0,0.9621984958648682,0.029573261737823486,0.029398322105407715,0.142791748046875,0.031539320945739746,0.012996435165405273,0.6775231957435608,0.24220043420791626,0.00822824239730835,4522056,29.219283,0.26953554153442383,4756966,31.663627,0.28353726863861084,2791449,68.192259,0.16638332605361938
4,16777216,16777216,5.396170927801995,82.41339975595474,33.778141240162846,9,239,15028269,1.11637714230428,0.6785466712681181,103,0.0,0.0,0.9705173373222351,0.025889813899993896,0.0258215069770813,0.13806366920471191,0.031676530838012695,0.014467477798461914,0.6847333312034607,0.24043375253677368,0.003592848777770996,2977896,23.103843,0.17749643325805664,3504633,22.230435,0.20889240503311157,1741364,44.067942,0.10379338264465332
5,16777216,16777216,5.391737687220265,82.53937834501266,33.07453006484303,10,239,15335142,1.0940372120453792,0.5822252067944527,19,0.0,0.0,0.9757378697395325,0.02251380681991577,0.02251380681991577,0.1327623724937439,0.02557271718978882,0.01653677225112915,0.6969366669654846,0.24236619472503662,0.0017483234405517578,1969123,17.158091,0.11736887693405151,2707946,16.625843,0.16140615940093994,1010228,26.554716,0.06021428108215332
6,16777216,16777216,5.404731357543136,82.60364884138107,32.83915705194552,10,233,15333510,1.0941536543165915,0.5520126399508022,18,0.0,0.0,0.9764819741249084,0.022732675075531006,0.022732675075531006,0.12822425365447998,0.029231786727905273,0.01633673906326294,0.695245623588562,0.2411929965019226,0.0007853507995605469,2070075,15.828598,0.12338608503341675,2828191,16.995867,0.1685733199119568,1105462,42.065557,0.06589066982269287
7,16777216,16777216,5.405813760800992,82.62910228967667,32.827943481656874,10,233,15311975,1.0956924890486042,0.5490267569354436,21,0.0,0.0,0.9762651920318604,0.022765040397644043,0.022765040397644043,0.126600980758667,0.031060218811035156,0.01612377166748047,0.6935994625091553,0.2405489683151245,0.0009697675704956055,2312143,27.625073,0.137814462184906,3044803,24.926141,0.1814844012260437,1222505,42.970624,0.07286697626113892
8,16777216,16777216,5.415315607002473,82.61879849433899,32.815309505566105,10,236,15351095,1.0929002784491921,0.5480656567685933,42,0.0,0.0,0.9772336483001709,0.021818041801452637,0.021818041801452637,0.1267431378364563,0.02895277738571167,0.01628589630126953,0.6954787373542786,0.24153244495391846,0.0009483098983764648,2189407,17.290459,0.13049882650375366,2926532,18.329529,0.17443490028381348,1152190,29.209705,0.06867587566375732
9,16777216,16777216,5.378465795815418,82.44932514429092,32.949093013511956,10,232,15328252,1.0945289782553158,0.5839279757066804,19,0.0,0.0,0.9768964648246765,0.022306978702545166,0.022306978702545166,0.13404536247253418,0.024759531021118164,0.016684114933013916,0.6984174251556396,0.24313032627105713,0.0007965564727783203,1904235,15.007277,0.11350125074386597,2641874,15.975473,0.15746796131134033,986928,26.096435,0.05882549285888672
10,16777216,16777216,5.385310885698471,82.42699199914932,32.96822307648768,10,227,15361037,1.0921929294226684,0.573566383074815,19,0.0,0.0,0.977121889591217,0.021725594997406006,0.021725594997406006,0.13312172889709473,0.023627936840057373,0.01654607057571411,0.698992908000946,0.2440299391746521,0.0011525154113769531,2114300,16.598232,0.1260221004486084,2881854,17.327749,0.17177188396453857,1060600,27.642525,0.0632166862487793
11,16777216,16777216,5.38823751158426,82.44894188642502,32.94498649295925,10,233,15401201,1.0893446556538027,0.5592278893565694,25,0.0,0.0,0.9773297905921936,0.021582484245300293,0.021582484245300293,0.1318381428718567,0.024106502532958984,0.016165971755981445,0.6987323760986328,0.2450883388519287,0.0010877251625061035,2168894,16.809458,0.12927615642547607,2942297,17.474024,0.1753745675086975,1071647,28.137715,0.06387513875961304
12,16777216,16777216,5.393743206438039,82.48424637317657,32.93783373747931,10,233,15409629,1.0887488595604735,0.5562553257681256,62,0.0,0.0,0.9774731397628784,0.021254539489746094,0.021254539489746094,0.13133490085601807,0.024926066398620605,0.016412675380706787,0.6980757117271423,0.24254250526428223,0.0012723207473754883,1778649,14.716533,0.10601574182510376,2550537,14.551413,0.15202385187149048,915058,24.484202,0.054541707038879395
13,16777216,16777216,5.392665141049503,82.55181300640106,32.814326849151755,10,226,15378445,1.0909565954165066,0.5589065640805145,19,0.0,0.0,0.9772245287895203,0.021946310997009277,0.021946310997009277,0.12968969345092773,0.027833938598632812,0.016273558139801025,0.6975813508033752,0.24440807104110718,0.000829160213470459,1991227,21.978523,0.11868637800216675,2765569,21.324245,0.16484075784683228,1021783,37.276294,0.06090301275253296
